n_kmeans,n_agglomerative,silhouette_score
44,4,0.2380624138032958
44,5,0.24204455489909238
44,6,0.2341516943217196
44,7,0.23713698188635557
44,8,0.24154590401442866
44,9,0.24271787611118356
44,10,0.2375715263008611
44,11,0.20368010303270292
44,12,0.20605261367029082
44,13,0.20091155898470697
44,14,0.2007948792300729
44,15,0.20157995109691576
44,16,0.19792963709590686
44,17,0.19770625761488617
44,18,0.2026760207232211
44,19,0.20409846278782437
44,20,0.20334635636681805
44,21,0.20481226697781657
44,22,0.2048344015750675
44,23,0.2064780541537569
44,24,0.20738656678728778
44,25,0.20937620651568437
44,26,0.21118256809087593
44,27,0.21248310339632087
44,28,0.20780330158698065
44,29,0.20948771144967038
44,30,0.20877868992109141
44,31,0.21145352504624748
44,32,0.2072211138137431
44,33,0.205514191797362
44,34,0.20412819722996894
44,35,0.19808156131472535
44,36,0.19864218387400048
44,37,0.20077562358000597
44,38,0.2020241194953719
44,39,0.2011574511057331
44,40,0.20050422994588116
44,41,0.20102532236625564
44,42,0.20177103977324337
44,43,0.2006879909288225
44,44,0.2012685248858183
44,45,0.20191855969779973
44,46,0.2018159854749428
44,47,0.20026098202312184
44,48,0.20043325721416272
44,49,0.19668508952359517
44,50,0.1981038666934985
45,1,0.3455432867126903
45,2,0.2673864774787133
45,3,0.2677975576364178
45,4,0.2568063619825687
45,5,0.26032372475461235
45,6,0.26654865826894497
45,7,0.2712493848878853
45,8,0.2670940369670916
45,9,0.2627082573128154
45,10,0.24783421755106497
45,11,0.23605521642758287
45,12,0.23541519579996195
45,13,0.20087085338984634
45,14,0.19801568334396522
45,15,0.2018168895465509
45,16,0.20565177048155764
45,17,0.20598517432007646
45,18,0.20365091432484392
45,19,0.2017621546038354
45,20,0.20890803893984175
45,21,0.20739278740906886
45,22,0.21056211473262337
45,23,0.2072664584971145
45,24,0.20899443327933295
45,25,0.2117362112613665
45,26,0.21353647195499526
45,27,0.21077288215810777
45,28,0.2114534906895106
45,29,0.2099620611638773
45,30,0.20875219145747353
45,31,0.20847352461034915
45,32,0.20523893337133883
45,33,0.20703391728416226
45,34,0.20851992297580707
45,35,0.20243002231362148
45,36,0.20417279318903803
45,37,0.20312015057982905
45,38,0.20392969621352294
45,39,0.20512502612199093
45,40,0.20526001778681477
45,41,0.20740301948956194
45,42,0.2075667162879073
45,43,0.20825445089253555
45,44,0.19972135881109368
45,45,0.19875975489596023
45,46,0.19815544315733064
45,47,0.20122047775441715
45,48,0.20020157781548908
45,49,0.20046863876788637
45,50,0.20084378818752768
46,1,0.34231117559155194
46,2,0.25633797054834007
46,3,0.2526288254184693
46,4,0.2662043255147628
46,5,0.2713104220656961
46,6,0.27422259757158374
46,7,0.27233373931363847
46,8,0.27492165960052756
46,9,0.26278217229358214
46,10,0.26253598180829346
46,11,0.26214634532974557
46,12,0.2645236649646852
46,13,0.20666559725349914
46,14,0.20053670779955174
46,15,0.203080488596793
46,16,0.20616606788500622
46,17,0.20824435261647736
46,18,0.20440863661792735
46,19,0.2101872821278603
46,20,0.20613165368477002
46,21,0.20813832094325585
46,22,0.20988892320616823
46,23,0.2076411651836156
46,24,0.2123888157421929
46,25,0.21478620972380746
46,26,0.21396278406538977
46,27,0.21368104838289273
46,28,0.2132869631905945
46,29,0.21297266293249653
46,30,0.21427024752179746
46,31,0.21269433698087126
46,32,0.21159950072007921
46,33,0.21250952959604605
46,34,0.21513171466433628
46,35,0.20946950651052354
46,36,0.20748537670167475
46,37,0.2055952614396179
46,38,0.20495430020758187
46,39,0.20564268625120483
46,40,0.20597509160092592
46,41,0.20685063634853082
46,42,0.2059157380225305
46,43,0.19616364283440663
46,44,0.19623210629176652
46,45,0.19633484780396127
46,46,0.19948917158781682
46,47,0.19693777570682336
46,48,0.19734911912821743
46,49,0.1996707002647714
46,50,0.19992890144381076
47,1,0.3436888186617135
47,2,0.2457527953180179
47,3,0.24843504100735853
47,4,0.25994554424779936
47,5,0.2505167667437767
47,6,0.25093879499148936
47,7,0.2507839017592771
47,8,0.2535145810428782
47,9,0.23989660505090588
47,10,0.23802628482659166
47,11,0.21260858584568884
47,12,0.203600628530368
47,13,0.20731984405858594
47,14,0.2076343031086145
47,15,0.20263382667863294
47,16,0.20480655999256495
47,17,0.20720549776536307
47,18,0.20819263405347588
47,19,0.20975169251988446
47,20,0.20370873784901916
47,21,0.20738405825409945
47,22,0.20646974532385068
47,23,0.20445630752049943
47,24,0.20344121619928213
47,25,0.20592054039541688
47,26,0.20712972709156152
47,27,0.21113142108729574
47,28,0.21215703996402382
47,29,0.21390862607133437
47,30,0.2106003882242079
47,31,0.21022317736601337
47,32,0.20035087887823155
47,33,0.20003323554486402
47,34,0.20079559357450544
47,35,0.19587070374086554
47,36,0.1986383761095442
47,37,0.2003987885826591
47,38,0.2015191151598244
47,39,0.20034712294680582
47,40,0.20113843823010372
47,41,0.2021950641287699
47,42,0.20103760233246892
47,43,0.19917093245980344
47,44,0.1994836767838012
47,45,0.2005975330389718
47,46,0.20251969091873084
47,47,0.20253682652286173
47,48,0.20281148536837582
47,49,0.2027680463038241
47,50,0.20291539961307534
48,1,0.3152080801213607
48,2,0.252959442271469
48,3,0.21917912966329736
48,4,0.23137304373769188
48,5,0.2362918585134005
48,6,0.2309767773497945
48,7,0.23791445507044245
48,8,0.23298360399484605
48,9,0.23347575503952506
48,10,0.23693983594174942
48,11,0.24116191808376092
48,12,0.2144377100045222
48,13,0.20457887779134426
48,14,0.20762915764086312
48,15,0.20774281091018088
48,16,0.21079529614040443
48,17,0.21156170368212687
48,18,0.21340306182980157
48,19,0.2056283099813865
48,20,0.2050916189418541
48,21,0.20292775803137406
48,22,0.2053967220845972
48,23,0.20458298211436401
48,24,0.20534506969966462
48,25,0.2052698504731735
48,26,0.20772605838870084
48,27,0.2070142554353968
48,28,0.2098647219618193
48,29,0.21078435929494127
48,30,0.212618438683536
48,31,0.21410181033194675
48,32,0.21000724397462137
48,33,0.19961399628129436
48,34,0.2010757778638667
48,35,0.20029813858622073
48,36,0.20440236361290787
48,37,0.2047357770352648
48,38,0.20656965412454648
48,39,0.2037932177608577
48,40,0.2033276483270363
48,41,0.20303930295427686
48,42,0.20311068047039244
48,43,0.20445176009391314
48,44,0.20525260654619457
48,45,0.20582652069971896
48,46,0.20770215974839001
48,47,0.20800289540328898
48,48,0.20703070659546163
48,49,0.20685689246642477
48,50,0.20672024534921604
49,1,0.3027136026478633
49,2,0.2959677238562022
49,3,0.3052908879787258
49,4,0.29746692483810944
49,5,0.24077159747098456
49,6,0.22471548098727237
49,7,0.23229105684559825
49,8,0.22199454757305997
49,9,0.22274955773648258
49,10,0.21112112407235636
49,11,0.21302696234103796
49,12,0.21514539791709228
49,13,0.2183689960432572
49,14,0.22363437013166432
49,15,0.22048728398704331
49,16,0.21835647255655383
49,17,0.22288918173656214
49,18,0.21991857883788654
49,19,0.21218513285163504
49,20,0.21323822772796816
49,21,0.21111088219511567
49,22,0.20169969411107355
49,23,0.20168033930455925
49,24,0.2040327252439829
49,25,0.20591020716706937
49,26,0.20622846814278636
49,27,0.20667356383501978
49,28,0.203552050478579
49,29,0.20552477519333764
49,30,0.20395703822325714
49,31,0.2042156987649984
49,32,0.20394821291063822
49,33,0.20412380181309622
49,34,0.20512968125993888
49,35,0.20730268443302904
49,36,0.2092255323774739
49,37,0.2100113152807299
49,38,0.2112315614166935
49,39,0.20846622134514511
49,40,0.20764647060111466
49,41,0.20857305035721724
49,42,0.20957976607875853
49,43,0.2084233423273893
49,44,0.2078253751832774
49,45,0.20859625429898876
49,46,0.2087501573493143
49,47,0.2086220726412304
49,48,0.20968413438028852
49,49,0.20928234932735093
49,50,0.2099966065239783
50,1,0.3022439926224472
50,2,0.31004453100846674
50,3,0.315361293002362
50,4,0.29129217331910795
50,5,0.21714610870456533
50,6,0.20273740047881245
50,7,0.20769886526802753
50,8,0.21396924194763536
50,9,0.20943296652836718
50,10,0.21301487704698222
50,11,0.2127350890500333
50,12,0.20871009487490935
50,13,0.21372262108570333
50,14,0.21805818774564828
50,15,0.21754293950114104
50,16,0.21278397668075638
50,17,0.211212021632425
50,18,0.21336238820965503
50,19,0.2158225434437313
50,20,0.211981811740791
50,21,0.21167636149134422
50,22,0.2125044384625023
50,23,0.20338799069239893
50,24,0.20426792763676946
50,25,0.20771294720032876
50,26,0.20643841249948217
50,27,0.20764219007706078
50,28,0.2052907854148397
50,29,0.20800316559328216
50,30,0.20576691604681654
50,31,0.20692050261085063
50,32,0.20552821898903054
50,33,0.20686814548794857
50,34,0.20716694225544718
50,35,0.2068698206175016
50,36,0.20769588150932627
50,37,0.2066376782817452
50,38,0.20799132566754971
50,39,0.20935011550334529
50,40,0.2071987146432368
50,41,0.20854274742482626
50,42,0.21019931528302538
50,43,0.21052656525340477
50,44,0.21055002407047793
50,45,0.2107610199177334
50,46,0.21037859269518883
50,47,0.20888727664746634
50,48,0.20897028058329398
50,49,0.20759868115074656
50,50,0.20872426105309194
